-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,0.5,-1.16622e-16,-4.13273e-16,-1,2.1634e-16,1.53317e-16,-1,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.7,610,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,60,1,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1,-1,0.8,50,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.8,609.9,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.601,831.9,881,-2.66426e-17,-1,-1.55821e-17,1
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1,-1,2.46044e-16,-1.84794e-16,-1,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.7,609.9,4170,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,4,385.1,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,50,1,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.601,1320,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.301,1320,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,45,1.80863e-18,-0.333333,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,-0.5,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.2,150,3000,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-1,2.1634e-16,-1,-1,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.6,1320,4880,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,70,1,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1,-1,0.6,609.9,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-0.111111,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,0.2,1.11301e-18,1,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,-1,-2.49261e-16,-1.43926e-16,1,1.6,335,3000,-2.66426e-17,-1,-1.55821e-17,3
-0.111111,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,0.333333,-0.6,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,-1,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.5,335,3000,-2.66426e-17,-1,-1.55821e-17,3
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,-1,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.699,1320,4880,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,0.5,-1.16622e-16,-4.13273e-16,-1,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.699,1320,301,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,3.2,60,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,45,1.80863e-18,-0.333333,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,-0.5,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.6,1320,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-0.111111,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,0.333333,-0.6,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,-1,-2.49261e-16,-1.43926e-16,1,1.6,1220,762,-2.66426e-17,-1,-1.55821e-17,3
-3.72926e-16,-0.5,5.11983e-17,60,1,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.6,1320,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,1,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-0.6,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,3.2,1320,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.699,610,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,3.2,1320,4880,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,0.25,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,350,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.6,50,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,-1,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.301,1220,4170,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,55,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,3.2,640,1.34117e-16,-2.66426e-17,0.333333,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.4,375,612,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.4,1320,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,0.5,70,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,2.5,610,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,85,1,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,3.2,610,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,4
-3.72926e-16,5.14765e-18,65,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,3.2,900,1.34117e-16,-2.66426e-17,0.333333,-1.55821e-17,2
-3.72926e-16,5.14765e-18,45,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,2.2,900,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,0.5,-1.16622e-16,-4.13273e-16,-1,2.1634e-16,1.53317e-16,-1,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.999,1220,4880,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,1,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.001,610,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.6,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.3,610,4880,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-1,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.601,610,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,1,-2.91503e-16,0.5,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1,610,4880,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,0.5,-1.16622e-16,-4.13273e-16,-1,2.1634e-16,1.53317e-16,-1,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.999,610,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.6,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.699,3.42667e-15,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,500,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.6,610,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.4,1320,4880,1,-1,-1.55821e-17,2
-3.72926e-16,0.75,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,310,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.8,610,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,5.14765e-18,5.11983e-17,-1.15892e-16,1.80863e-18,0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.7,610,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.601,610,762,-2.66426e-17,-1,-1.55821e-17,2
1,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,1,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,2,1250,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.699,1320,761,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-1,2.1634e-16,-1,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.699,1320,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
1,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,1,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.7,609.9,4170,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.601,609,4880,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,0.25,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,600,-1.83507e-16,-2.91503e-16,1,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.9,1050,1220,-2.66426e-17,-1,-1.55821e-17,1
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.7,1525,762,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1,-1,3.2,609.9,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.11301e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,-1,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.7,599.9,1.34117e-16,-2.66426e-17,-1,-1.55821e-17,2
